,weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,numconfc19newadmped0to4,numconfc19newadmped5to17,numconfc19newadmadult18to49,numconfc19newadmunk,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
5324,2021-02-13,KY,2003.0,1993.0,10.0,2.0,,,155.0,517.0,,,,,,,,,,,,,,,,,,,,,,
5325,2021-02-13,LA,1136.0,1111.0,25.0,12.0,,,216.0,22.0,,,,,,,,,,,,,,,,,,,,,,
5326,2021-02-13,MA,1009.0,1003.0,6.0,1.0,,,152.0,69.0,,,,,,,,,,,,,,,,,,,,,,
5327,2021-02-13,MD,883.0,877.0,6.0,1.0,,,178.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5328,2021-02-13,ME,70.0,70.0,0.0,1.0,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5329,2021-02-13,MI,759.0,744.0,15.0,0.0,,,156.0,22.0,,,,,,,,,,,,,,,,,,,,,,
5330,2021-02-13,MN,305.0,296.0,9.0,0.0,,,71.0,5.0,,,,,,,,,,,,,,,,,,,,,,
5331,2021-02-13,MO,738.0,713.0,25.0,4.0,,,112.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5332,2021-02-13,MP,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5333,2021-02-13,MS,391.0,385.0,6.0,9.0,,,72.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5334,2021-02-13,MT,119.0,114.0,5.0,0.0,,,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5335,2021-02-13,NC,1842.0,1810.0,32.0,3.0,,,333.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5336,2021-02-13,ND,93.0,89.0,4.0,0.0,,,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5337,2021-02-13,NE,178.0,170.0,8.0,1.0,,,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5338,2021-02-13,NH,83.0,83.0,0.0,1.0,,,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5339,2021-02-13,NJ,1855.0,1837.0,18.0,7.0,,,329.0,85.0,,,,,,,,,,,,,,,,,,,,,,
5340,2021-02-13,NM,272.0,269.0,3.0,4.0,,,58.0,5.0,,,,,,,,,,,,,,,,,,,,,,
5341,2021-02-13,NV,819.0,808.0,11.0,0.0,,,174.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5342,2021-02-13,NY,5018.0,4918.0,100.0,13.0,,,880.0,90.0,,,,,,,,,,,,,,,,,,,,,,
5343,2021-02-13,OH,1767.0,1722.0,45.0,9.0,,,324.0,14.0,,,,,,,,,,,,,,,,,,,,,,
5344,2021-02-13,OK,1151.0,1132.0,19.0,2.0,,,235.0,23.0,,,,,,,,,,,,,,,,,,,,,,
5345,2021-02-13,OR,226.0,217.0,9.0,1.0,,,48.0,15.0,,,,,,,,,,,,,,,,,,,,,,
5346,2021-02-13,PA,2180.0,2057.0,123.0,18.0,,,263.0,164.0,,,,,,,,,,,,,,,,,,,,,,
5347,2021-02-13,PR,1229.0,1222.0,7.0,13.0,,,301.0,13.0,,,,,,,,,,,,,,,,,,,,,,
5348,2021-02-13,RI,104.0,103.0,1.0,0.0,,,33.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5349,2021-02-13,SC,1015.0,1003.0,12.0,5.0,,,144.0,12.0,,,,,,,,,,,,,,,,,,,,,,
5350,2021-02-13,SD,55.0,52.0,3.0,2.0,,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5351,2021-02-13,TN,1293.0,1272.0,21.0,30.0,,,182.0,290.0,,,,,,,,,,,,,,,,,,,,,,
5352,2021-02-13,TX,9054.0,8883.0,171.0,120.0,,,2023.0,371.0,,,,,,,,,,,,,,,,,,,,,,
5353,2021-02-13,USA,63696.0,62401.0,1295.0,463.0,,,12139.0,2790.0,,,,,,,,,,,,,,,,,,,,,,
5354,2021-02-13,UT,327.0,309.0,18.0,0.0,,,115.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5355,2021-02-13,VA,1306.0,1285.0,21.0,26.0,,,236.0,30.0,,,,,,,,,,,,,,,,,,,,,,
5356,2021-02-13,VI,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5357,2021-02-13,VT,49.0,49.0,0.0,0.0,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5358,2021-02-13,WA,381.0,377.0,4.0,1.0,,,72.0,88.0,,,,,,,,,,,,,,,,,,,,,,
5359,2021-02-13,WI,673.0,658.0,15.0,1.0,,,73.0,192.0,,,,,,,,,,,,,,,,,,,,,,
5360,2021-02-13,WV,256.0,256.0,0.0,0.0,,,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5361,2021-02-13,WY,72.0,69.0,3.0,0.0,,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5362,2021-02-20,AK,37.0,36.0,1.0,0.0,,,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5363,2021-02-20,AL,1080.0,1064.0,16.0,29.0,,,203.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5364,2021-02-20,AR,443.0,427.0,16.0,16.0,,,88.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5365,2021-02-20,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,2021-02-20,AZ,1224.0,1196.0,28.0,4.0,,,235.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5367,2021-02-20,CA,4842.0,4732.0,110.0,16.0,,,1331.0,8.0,,,,,,,,,,,,,,,,,,,,,,
5368,2021-02-20,CO,508.0,489.0,19.0,1.0,,,136.0,6.0,,,,,,,,,,,,,,,,,,,,,,
5369,2021-02-20,CT,577.0,565.0,12.0,0.0,,,136.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5370,2021-02-20,DC,160.0,149.0,11.0,0.0,,,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5371,2021-02-20,DE,132.0,132.0,0.0,0.0,,,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5372,2021-02-20,FL,4747.0,4654.0,93.0,42.0,,,1010.0,140.0,,,,,,,,,,,,,,,,,,,,,,
5373,2021-02-20,GA,4292.0,4158.0,134.0,33.0,,,708.0,214.0,,,,,,,,,,,,,,,,,,,,,,
5374,2021-02-20,GU,1.0,1.0,0.0,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5375,2021-02-20,HI,19.0,19.0,0.0,0.0,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5376,2021-02-20,IA,283.0,278.0,5.0,4.0,,,51.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5377,2021-02-20,ID,113.0,112.0,1.0,0.0,,,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5378,2021-02-20,IL,1207.0,1197.0,10.0,1.0,,,246.0,17.0,,,,,,,,,,,,,,,,,,,,,,
5379,2021-02-20,IN,706.0,666.0,40.0,6.0,,,143.0,18.0,,,,,,,,,,,,,,,,,,,,,,
5380,2021-02-20,KS,328.0,319.0,9.0,5.0,,,60.0,3.0,,,,,,,,,,,,,,,,,,,,,,
5381,2021-02-20,KY,1660.0,1655.0,5.0,0.0,,,147.0,459.0,,,,,,,,,,,,,,,,,,,,,,
5382,2021-02-20,LA,847.0,793.0,54.0,7.0,,,187.0,5.0,,,,,,,,,,,,,,,,,,,,,,
5383,2021-02-20,MA,789.0,778.0,11.0,3.0,,,124.0,226.0,,,,,,,,,,,,,,,,,,,,,,
5384,2021-02-20,MD,745.0,742.0,3.0,1.0,,,149.0,3.0,,,,,,,,,,,,,,,,,,,,,,
5385,2021-02-20,ME,49.0,49.0,0.0,1.0,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5386,2021-02-20,MI,641.0,626.0,15.0,1.0,,,133.0,17.0,,,,,,,,,,,,,,,,,,,,,,
5387,2021-02-20,MN,257.0,243.0,14.0,5.0,,,61.0,5.0,,,,,,,,,,,,,,,,,,,,,,
5388,2021-02-20,MO,646.0,634.0,12.0,13.0,,,102.0,4.0,,,,,,,,,,,,,,,,,,,,,,
5389,2021-02-20,MP,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5390,2021-02-20,MS,280.0,276.0,4.0,15.0,,,55.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5391,2021-02-20,MT,157.0,155.0,2.0,0.0,,,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5392,2021-02-20,NC,1545.0,1521.0,24.0,8.0,,,291.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5393,2021-02-20,ND,79.0,69.0,10.0,0.0,,,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5394,2021-02-20,NE,188.0,187.0,1.0,5.0,,,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5395,2021-02-20,NH,70.0,70.0,0.0,1.0,,,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5396,2021-02-20,NJ,1575.0,1560.0,15.0,9.0,,,315.0,73.0,,,,,,,,,,,,,,,,,,,,,,
5397,2021-02-20,NM,229.0,226.0,3.0,1.0,,,66.0,7.0,,,,,,,,,,,,,,,,,,,,,,
5398,2021-02-20,NV,675.0,658.0,17.0,5.0,,,137.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5399,2021-02-20,NY,4171.0,4113.0,58.0,21.0,,,762.0,87.0,,,,,,,,,,,,,,,,,,,,,,
5400,2021-02-20,OH,1366.0,1337.0,29.0,12.0,,,227.0,6.0,,,,,,,,,,,,,,,,,,,,,,
5401,2021-02-20,OK,929.0,912.0,17.0,9.0,,,165.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5402,2021-02-20,OR,225.0,218.0,7.0,0.0,,,45.0,15.0,,,,,,,,,,,,,,,,,,,,,,
5403,2021-02-20,PA,1772.0,1754.0,18.0,9.0,,,229.0,177.0,,,,,,,,,,,,,,,,,,,,,,
5404,2021-02-20,PR,787.0,775.0,12.0,16.0,,,208.0,4.0,,,,,,,,,,,,,,,,,,,,,,
5405,2021-02-20,RI,87.0,83.0,4.0,0.0,,,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5406,2021-02-20,SC,817.0,806.0,11.0,7.0,,,145.0,7.0,,,,,,,,,,,,,,,,,,,,,,
5407,2021-02-20,SD,77.0,71.0,6.0,1.0,,,11.0,10.0,,,,,,,,,,,,,,,,,,,,,,
5408,2021-02-20,TN,1054.0,1048.0,6.0,29.0,,,201.0,186.0,,,,,,,,,,,,,,,,,,,,,,
5409,2021-02-20,TX,6289.0,6176.0,113.0,108.0,,,1363.0,241.0,,,,,,,,,,,,,,,,,,,,,,
5410,2021-02-20,USA,51382.0,50324.0,1058.0,481.0,,,10164.0,2193.0,,,,,,,,,,,,,,,,,,,,,,
5411,2021-02-20,UT,254.0,235.0,19.0,0.0,,,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5412,2021-02-20,VA,1134.0,1101.0,33.0,23.0,,,229.0,10.0,,,,,,,,,,,,,,,,,,,,,,
5413,2021-02-20,VI,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5414,2021-02-20,VT,32.0,32.0,0.0,0.0,,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5415,2021-02-20,WA,377.0,371.0,6.0,2.0,,,59.0,79.0,,,,,,,,,,,,,,,,,,,,,,
5416,2021-02-20,WI,610.0,591.0,19.0,12.0,,,67.0,151.0,,,,,,,,,,,,,,,,,,,,,,
5417,2021-02-20,WV,238.0,233.0,5.0,0.0,,,33.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5418,2021-02-20,WY,32.0,32.0,0.0,0.0,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5419,2021-02-27,AK,33.0,32.0,1.0,0.0,,,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5420,2021-02-27,AL,828.0,819.0,9.0,31.0,,,156.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5421,2021-02-27,AR,400.0,392.0,8.0,10.0,,,67.0,3.0,,,,,,,,,,,,,,,,,,,,,,
5422,2021-02-27,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5423,2021-02-27,AZ,912.0,901.0,11.0,5.0,,,182.0,4.0,,,,,,,,,,,,,,,,,,,,,,
5424,2021-02-27,CA,3829.0,3721.0,108.0,22.0,,,1072.0,8.0,,,,,,,,,,,,,,,,,,,,,,
5425,2021-02-27,CO,475.0,457.0,18.0,0.0,,,136.0,3.0,,,,,,,,,,,,,,,,,,,,,,
5426,2021-02-27,CT,525.0,518.0,7.0,0.0,,,111.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5427,2021-02-27,DC,145.0,126.0,19.0,0.0,,,41.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5428,2021-02-27,DE,145.0,141.0,4.0,0.0,,,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5429,2021-02-27,FL,4192.0,4100.0,92.0,41.0,,,879.0,94.0,,,,,,,,,,,,,,,,,,,,,,
5430,2021-02-27,GA,3067.0,2989.0,78.0,18.0,,,521.0,359.0,,,,,,,,,,,,,,,,,,,,,,
5431,2021-02-27,GU,3.0,3.0,0.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5432,2021-02-27,HI,29.0,29.0,0.0,0.0,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5433,2021-02-27,IA,253.0,250.0,3.0,0.0,,,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5434,2021-02-27,ID,129.0,127.0,2.0,0.0,,,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5435,2021-02-27,IL,1030.0,1022.0,8.0,2.0,,,222.0,13.0,,,,,,,,,,,,,,,,,,,,,,
5436,2021-02-27,IN,604.0,561.0,43.0,1.0,,,112.0,23.0,,,,,,,,,,,,,,,,,,,,,,
5437,2021-02-27,KS,306.0,304.0,2.0,0.0,,,73.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5438,2021-02-27,KY,1534.0,1526.0,8.0,5.0,,,144.0,402.0,,,,,,,,,,,,,,,,,,,,,,
5439,2021-02-27,LA,802.0,793.0,9.0,19.0,,,176.0,7.0,,,,,,,,,,,,,,,,,,,,,,
5440,2021-02-27,MA,780.0,768.0,12.0,2.0,,,136.0,182.0,,,,,,,,,,,,,,,,,,,,,,
5441,2021-02-27,MD,658.0,651.0,7.0,1.0,,,144.0,3.0,,,,,,,,,,,,,,,,,,,,,,
5442,2021-02-27,ME,42.0,41.0,1.0,0.0,,,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5443,2021-02-27,MI,646.0,632.0,14.0,4.0,,,168.0,27.0,,,,,,,,,,,,,,,,,,,,,,
5444,2021-02-27,MN,262.0,250.0,12.0,8.0,,,73.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5445,2021-02-27,MO,543.0,520.0,23.0,15.0,,,95.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5446,2021-02-27,MP,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5447,2021-02-27,MS,330.0,324.0,6.0,7.0,,,55.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5448,2021-02-27,MT,104.0,99.0,5.0,1.0,,,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5449,2021-02-27,NC,1236.0,1222.0,14.0,8.0,,,249.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5450,2021-02-27,ND,74.0,70.0,4.0,0.0,,,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5451,2021-02-27,NE,212.0,208.0,4.0,7.0,,,34.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5452,2021-02-27,NH,78.0,78.0,0.0,0.0,,,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5453,2021-02-27,NJ,1620.0,1604.0,16.0,12.0,,,334.0,75.0,,,,,,,,,,,,,,,,,,,,,,
5454,2021-02-27,NM,183.0,181.0,2.0,1.0,,,52.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5455,2021-02-27,NV,553.0,538.0,15.0,6.0,,,151.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5456,2021-02-27,NY,4201.0,4132.0,69.0,10.0,,,849.0,70.0,,,,,,,,,,,,,,,,,,,,,,
5457,2021-02-27,OH,1199.0,1172.0,27.0,11.0,,,229.0,8.0,,,,,,,,,,,,,,,,,,,,,,
5458,2021-02-27,OK,829.0,811.0,18.0,14.0,,,169.0,5.0,,,,,,,,,,,,,,,,,,,,,,
5459,2021-02-27,OR,159.0,157.0,2.0,1.0,,,43.0,17.0,,,,,,,,,,,,,,,,,,,,,,
5460,2021-02-27,PA,1706.0,1678.0,28.0,14.0,,,253.0,145.0,,,,,,,,,,,,,,,,,,,,,,
5461,2021-02-27,PR,1096.0,1093.0,3.0,17.0,,,299.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5462,2021-02-27,RI,92.0,92.0,0.0,0.0,,,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5463,2021-02-27,SC,682.0,676.0,6.0,9.0,,,126.0,6.0,,,,,,,,,,,,,,,,,,,,,,
5464,2021-02-27,SD,80.0,78.0,2.0,1.0,,,19.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5465,2021-02-27,TN,1190.0,1169.0,21.0,13.0,,,192.0,221.0,,,,,,,,,,,,,,,,,,,,,,
5466,2021-02-27,TX,6536.0,6414.0,122.0,79.0,,,1495.0,309.0,,,,,,,,,,,,,,,,,,,,,,
5467,2021-02-27,USA,46654.0,45736.0,918.0,428.0,,,9788.0,2202.0,,,,,,,,,,,,,,,,,,,,,,
5468,2021-02-27,UT,252.0,237.0,15.0,0.0,,,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5469,2021-02-27,VA,1028.0,1003.0,25.0,27.0,,,234.0,18.0,,,,,,,,,,,,,,,,,,,,,,
5470,2021-02-27,VI,5.0,5.0,0.0,0.0,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5471,2021-02-27,VT,38.0,37.0,1.0,0.0,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5472,2021-02-27,WA,312.0,309.0,3.0,3.0,,,78.0,72.0,,,,,,,,,,,,,,,,,,,,,,
5473,2021-02-27,WI,466.0,460.0,6.0,2.0,,,53.0,110.0,,,,,,,,,,,,,,,,,,,,,,
5474,2021-02-27,WV,188.0,186.0,2.0,0.0,,,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5475,2021-02-27,WY,33.0,30.0,3.0,0.0,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5476,2021-03-06,AK,30.0,30.0,0.0,0.0,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5477,2021-03-06,AL,657.0,645.0,12.0,29.0,,,127.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5478,2021-03-06,AR,254.0,250.0,4.0,10.0,,,54.0,3.0,,,,,,,,,,,,,,,,,,,,,,
5479,2021-03-06,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5480,2021-03-06,AZ,709.0,693.0,16.0,15.0,,,166.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5481,2021-03-06,CA,3139.0,3063.0,76.0,14.0,,,1012.0,6.0,,,,,,,,,,,,,,,,,,,,,,
5482,2021-03-06,CO,414.0,401.0,13.0,8.0,,,124.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5483,2021-03-06,CT,532.0,525.0,7.0,0.0,,,134.0,3.0,,,,,,,,,,,,,,,,,,,,,,
5484,2021-03-06,DC,113.0,101.0,12.0,0.0,,,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5485,2021-03-06,DE,90.0,86.0,4.0,0.0,,,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5486,2021-03-06,FL,3867.0,3782.0,85.0,43.0,,,840.0,121.0,,,,,,,,,,,,,,,,,,,,,,
5487,2021-03-06,GA,2295.0,2248.0,47.0,12.0,,,449.0,199.0,,,,,,,,,,,,,,,,,,,,,,
5488,2021-03-06,GU,2.0,2.0,0.0,0.0,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5489,2021-03-06,HI,14.0,14.0,0.0,0.0,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5490,2021-03-06,IA,224.0,218.0,6.0,0.0,,,51.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5491,2021-03-06,ID,109.0,109.0,0.0,0.0,,,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5492,2021-03-06,IL,904.0,887.0,17.0,2.0,,,180.0,34.0,,,,,,,,,,,,,,,,,,,,,,
5493,2021-03-06,IN,491.0,454.0,37.0,3.0,,,83.0,20.0,,,,,,,,,,,,,,,,,,,,,,
5494,2021-03-06,KS,213.0,203.0,10.0,0.0,,,55.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5495,2021-03-06,KY,1253.0,1249.0,4.0,15.0,,,89.0,297.0,,,,,,,,,,,,,,,,,,,,,,
5496,2021-03-06,LA,719.0,693.0,26.0,8.0,,,180.0,17.0,,,,,,,,,,,,,,,,,,,,,,
5497,2021-03-06,MA,704.0,700.0,4.0,2.0,,,146.0,151.0,,,,,,,,,,,,,,,,,,,,,,
5498,2021-03-06,MD,620.0,610.0,10.0,1.0,,,145.0,5.0,,,,,,,,,,,,,,,,,,,,,,
5499,2021-03-06,ME,49.0,49.0,0.0,2.0,,,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5500,2021-03-06,MI,720.0,704.0,16.0,3.0,,,142.0,28.0,,,,,,,,,,,,,,,,,,,,,,
5501,2021-03-06,MN,218.0,210.0,8.0,18.0,,,53.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5502,2021-03-06,MO,473.0,451.0,22.0,6.0,,,117.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5503,2021-03-06,MP,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5504,2021-03-06,MS,254.0,249.0,5.0,13.0,,,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5505,2021-03-06,MT,109.0,107.0,2.0,0.0,,,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5506,2021-03-06,NC,1075.0,1054.0,21.0,4.0,,,229.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5507,2021-03-06,ND,50.0,46.0,4.0,0.0,,,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5508,2021-03-06,NE,170.0,165.0,5.0,4.0,,,38.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5509,2021-03-06,NH,72.0,69.0,3.0,0.0,,,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5510,2021-03-06,NJ,1577.0,1565.0,12.0,5.0,,,301.0,79.0,,,,,,,,,,,,,,,,,,,,,,
5511,2021-03-06,NM,253.0,253.0,0.0,1.0,,,49.0,6.0,,,,,,,,,,,,,,,,,,,,,,
5512,2021-03-06,NV,448.0,445.0,3.0,0.0,,,115.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5513,2021-03-06,NY,3836.0,3776.0,60.0,14.0,,,843.0,62.0,,,,,,,,,,,,,,,,,,,,,,
5514,2021-03-06,OH,1019.0,965.0,54.0,12.0,,,218.0,6.0,,,,,,,,,,,,,,,,,,,,,,
5515,2021-03-06,OK,526.0,517.0,9.0,10.0,,,110.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5516,2021-03-06,OR,137.0,137.0,0.0,0.0,,,37.0,4.0,,,,,,,,,,,,,,,,,,,,,,
5517,2021-03-06,PA,1443.0,1409.0,34.0,5.0,,,228.0,116.0,,,,,,,,,,,,,,,,,,,,,,
5518,2021-03-06,PR,681.0,677.0,4.0,30.0,,,190.0,3.0,,,,,,,,,,,,,,,,,,,,,,
5519,2021-03-06,RI,80.0,79.0,1.0,0.0,,,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5520,2021-03-06,SC,529.0,525.0,4.0,6.0,,,90.0,3.0,,,,,,,,,,,,,,,,,,,,,,
5521,2021-03-06,SD,63.0,61.0,2.0,0.0,,,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5522,2021-03-06,TN,859.0,847.0,12.0,22.0,,,139.0,97.0,,,,,,,,,,,,,,,,,,,,,,
5523,2021-03-06,TX,5258.0,5115.0,143.0,82.0,,,1275.0,253.0,,,,,,,,,,,,,,,,,,,,,,
5524,2021-03-06,USA,39256.0,38388.0,868.0,438.0,,,8671.0,1708.0,,,,,,,,,,,,,,,,,,,,,,
5525,2021-03-06,UT,220.0,212.0,8.0,0.0,,,83.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5526,2021-03-06,VA,908.0,872.0,36.0,33.0,,,206.0,8.0,,,,,,,,,,,,,,,,,,,,,,
5527,2021-03-06,VI,1.0,1.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5528,2021-03-06,VT,35.0,33.0,2.0,0.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5529,2021-03-06,WA,271.0,269.0,2.0,5.0,,,70.0,72.0,,,,,,,,,,,,,,,,,,,,,,
5530,2021-03-06,WI,421.0,417.0,4.0,1.0,,,55.0,99.0,,,,,,,,,,,,,,,,,,,,,,
5531,2021-03-06,WV,127.0,125.0,2.0,0.0,,,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5532,2021-03-06,WY,21.0,21.0,0.0,0.0,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5533,2021-03-13,AK,31.0,29.0,2.0,0.0,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5534,2021-03-13,AL,553.0,548.0,5.0,23.0,,,132.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5535,2021-03-13,AR,199.0,193.0,6.0,21.0,,,51.0,3.0,,,,,,,,,,,,,,,,,,,,,,
5536,2021-03-13,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5537,2021-03-13,AZ,599.0,590.0,9.0,0.0,,,155.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5538,2021-03-13,CA,2612.0,2554.0,58.0,14.0,,,867.0,2.0,,,,,,,,,,,,,,,,,,,,,,
5539,2021-03-13,CO,373.0,360.0,13.0,2.0,,,108.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5540,2021-03-13,CT,518.0,513.0,5.0,0.0,,,115.0,18.0,,,,,,,,,,,,,,,,,,,,,,
5541,2021-03-13,DC,122.0,111.0,11.0,0.0,,,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5542,2021-03-13,DE,77.0,73.0,4.0,0.0,,,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,
5543,2021-03-13,FL,3404.0,3331.0,73.0,25.0,,,839.0,74.0,,,,,,,,,,,,,,,,,,,,,,
5544,2021-03-13,GA,3387.0,3271.0,116.0,14.0,,,641.0,197.0,,,,,,,,,,,,,,,,,,,,,,
